"draw_date";"company_code";"number";"category";"position"
"2018-09-26";"MAG";"----";"SP";11
"2018-09-26";"MAG";"----";"SP";12
"2018-09-26";"MAG";"9707";"SP";13
"2018-09-26";"MAG";"8457";"CONS";1
"2018-09-26";"MAG";"5323";"CONS";2
"2018-09-26";"MAG";"4971";"CONS";3
"2018-09-26";"MAG";"4987";"CONS";4
"2018-09-26";"MAG";"7178";"CONS";5
"2018-09-26";"MAG";"4790";"CONS";6
"2018-09-26";"MAG";"3732";"CONS";7
"2018-09-26";"MAG";"5005";"CONS";8
"2018-09-26";"MAG";"7649";"CONS";9
"2018-09-26";"MAG";"4222";"CONS";10
"2018-09-26";"ST";"3220";"FST";1
"2018-09-26";"ST";"2518";"SCD";2
"2018-09-26";"ST";"9759";"TRD";3
"2018-09-26";"ST";"4919";"SP";1
"2018-09-26";"ST";"----";"SP";2
"2018-09-26";"ST";"----";"SP";3
"2018-09-26";"ST";"2541";"SP";4
"2018-09-26";"ST";"8301";"SP";5
"2018-09-26";"ST";"7048";"SP";6
"2018-09-26";"ST";"1928";"SP";7
"2018-09-26";"ST";"6562";"SP";8
"2018-09-26";"ST";"7290";"SP";9
"2018-09-26";"ST";"8772";"SP";10
"2018-09-26";"ST";"1237";"SP";11
"2018-09-26";"ST";"----";"SP";12
"2018-09-26";"ST";"4569";"SP";13
"2018-09-26";"ST";"0701";"CONS";1
"2018-09-26";"ST";"0396";"CONS";2
"2018-09-26";"ST";"1333";"CONS";3
"2018-09-26";"ST";"5681";"CONS";4
"2018-09-26";"ST";"0544";"CONS";5
"2018-09-26";"ST";"0678";"CONS";6
"2018-09-26";"ST";"1337";"CONS";7
"2018-09-26";"ST";"5500";"CONS";8
"2018-09-26";"ST";"8951";"CONS";9
"2018-09-26";"ST";"5138";"CONS";10
"2018-09-29";"DMC";"1390";"FST";1
"2018-09-29";"DMC";"8937";"SCD";2
"2018-09-29";"DMC";"3445";"TRD";3
"2018-09-29";"DMC";"0121";"SP";1
"2018-09-29";"DMC";"4236";"SP";2
"2018-09-29";"DMC";"0701";"SP";3
"2018-09-29";"DMC";"9561";"SP";4
"2018-09-29";"DMC";"9070";"SP";5
"2018-09-29";"DMC";"1014";"SP";6
"2018-09-29";"DMC";"4217";"SP";7
"2018-09-29";"DMC";"2632";"SP";8
"2018-09-29";"DMC";"7692";"SP";9
"2018-09-29";"DMC";"2624";"SP";10
"2018-09-29";"DMC";"5070";"CONS";1
"2018-09-29";"DMC";"5904";"CONS";2
"2018-09-29";"DMC";"4036";"CONS";3
"2018-09-29";"DMC";"4360";"CONS";4
"2018-09-29";"DMC";"9393";"CONS";5
"2018-09-29";"DMC";"3249";"CONS";6
"2018-09-29";"DMC";"5640";"CONS";7
"2018-09-29";"DMC";"0947";"CONS";8
"2018-09-29";"DMC";"1093";"CONS";9
"2018-09-29";"DMC";"7861";"CONS";10
"2018-09-29";"MAG";"5639";"FST";1
"2018-09-29";"MAG";"3568";"SCD";2
"2018-09-29";"MAG";"4022";"TRD";3
"2018-09-29";"MAG";"----";"SP";1
"2018-09-29";"MAG";"----";"SP";2
"2018-09-29";"MAG";"5344";"SP";3
"2018-09-29";"MAG";"9300";"SP";4
"2018-09-29";"MAG";"8015";"SP";5
"2018-09-29";"MAG";"0670";"SP";6
"2018-09-29";"MAG";"1635";"SP";7
"2018-09-29";"MAG";"4779";"SP";8
"2018-09-29";"MAG";"2789";"SP";9
"2018-09-29";"MAG";"7164";"SP";10
"2018-09-29";"MAG";"9371";"SP";11
"2018-09-29";"MAG";"----";"SP";12
"2018-09-29";"MAG";"6026";"SP";13
"2018-09-29";"MAG";"0025";"CONS";1
"2018-09-29";"MAG";"0847";"CONS";2
"2018-09-29";"MAG";"2785";"CONS";3
"2018-09-29";"MAG";"9506";"CONS";4
"2018-09-29";"MAG";"9699";"CONS";5
"2018-09-29";"MAG";"3527";"CONS";6
"2018-09-29";"MAG";"4034";"CONS";7
"2018-09-29";"MAG";"1767";"CONS";8
"2018-09-29";"MAG";"2708";"CONS";9
"2018-09-29";"MAG";"8240";"CONS";10
"2018-09-29";"ST";"4950";"FST";1
"2018-09-29";"ST";"2714";"SCD";2
"2018-09-29";"ST";"3114";"TRD";3
"2018-09-29";"ST";"2561";"SP";1
"2018-09-29";"ST";"7915";"SP";2
"2018-09-29";"ST";"----";"SP";3
"2018-09-29";"ST";"----";"SP";4
"2018-09-29";"ST";"----";"SP";5
"2018-09-29";"ST";"3121";"SP";6
"2018-09-29";"ST";"1624";"SP";7
"2018-09-29";"ST";"5542";"SP";8
"2018-09-29";"ST";"1293";"SP";9
"2018-09-29";"ST";"5793";"SP";10
"2018-09-29";"ST";"5136";"SP";11
"2018-09-29";"ST";"1995";"SP";12
"2018-09-29";"ST";"9871";"SP";13
"2018-09-29";"ST";"0987";"CONS";1
"2018-09-29";"ST";"2941";"CONS";2
"2018-09-29";"ST";"8604";"CONS";3
"2018-09-29";"ST";"1398";"CONS";4
"2018-09-29";"ST";"5510";"CONS";5
"2018-09-29";"ST";"2099";"CONS";6
"2018-09-29";"ST";"4629";"CONS";7
"2018-09-29";"ST";"6979";"CONS";8
"2018-09-29";"ST";"1153";"CONS";9
"2018-09-29";"ST";"8518";"CONS";10
"2018-09-30";"DMC";"4889";"FST";1
"2018-09-30";"DMC";"8082";"SCD";2
"2018-09-30";"DMC";"5167";"TRD";3
"2018-09-30";"DMC";"6484";"SP";1
"2018-09-30";"DMC";"0950";"SP";2
"2018-09-30";"DMC";"2294";"SP";3
"2018-09-30";"DMC";"0420";"SP";4
"2018-09-30";"DMC";"9877";"SP";5
"2018-09-30";"DMC";"0397";"SP";6
"2018-09-30";"DMC";"5081";"SP";7
"2018-09-30";"DMC";"2697";"SP";8
"2018-09-30";"DMC";"1614";"SP";9
"2018-09-30";"DMC";"3702";"SP";10
"2018-09-30";"DMC";"3581";"CONS";1
"2018-09-30";"DMC";"3900";"CONS";2
"2018-09-30";"DMC";"9443";"CONS";3
"2018-09-30";"DMC";"3553";"CONS";4
"2018-09-30";"DMC";"7295";"CONS";5
"2018-09-30";"DMC";"1726";"CONS";6
"2018-09-30";"DMC";"6831";"CONS";7
"2018-09-30";"DMC";"4482";"CONS";8
"2018-09-30";"DMC";"1733";"CONS";9
"2018-09-30";"DMC";"3259";"CONS";10
"2018-09-30";"MAG";"0214";"FST";1
"2018-09-30";"MAG";"7998";"SCD";2
"2018-09-30";"MAG";"2237";"TRD";3
"2018-09-30";"MAG";"6871";"SP";1
"2018-09-30";"MAG";"9666";"SP";2
"2018-09-30";"MAG";"0231";"SP";3
"2018-09-30";"MAG";"----";"SP";4
"2018-09-30";"MAG";"4544";"SP";5
"2018-09-30";"MAG";"4915";"SP";6
"2018-09-30";"MAG";"8363";"SP";7
"2018-09-30";"MAG";"----";"SP";8
"2018-09-30";"MAG";"----";"SP";9
"2018-09-30";"MAG";"6288";"SP";10
"2018-09-30";"MAG";"4276";"SP";11
"2018-09-30";"MAG";"7216";"SP";12
"2018-09-30";"MAG";"1139";"SP";13
"2018-09-30";"MAG";"6746";"CONS";1
"2018-09-30";"MAG";"6700";"CONS";2
"2018-09-30";"MAG";"3531";"CONS";3
"2018-09-30";"MAG";"2952";"CONS";4
"2018-09-30";"MAG";"1694";"CONS";5
"2018-09-30";"MAG";"7435";"CONS";6
"2018-09-30";"MAG";"8792";"CONS";7
"2018-09-30";"MAG";"0625";"CONS";8
"2018-09-30";"MAG";"7633";"CONS";9
"2018-09-30";"MAG";"5500";"CONS";10
"2018-09-30";"ST";"8113";"FST";1
"2018-09-30";"ST";"3130";"SCD";2
"2018-09-30";"ST";"4671";"TRD";3
"2018-09-30";"ST";"2026";"SP";1
"2018-09-30";"ST";"----";"SP";2
"2018-09-30";"ST";"0182";"SP";3
"2018-09-30";"ST";"8585";"SP";4
"2018-09-30";"ST";"8289";"SP";5
"2018-09-30";"ST";"----";"SP";6
"2018-09-30";"ST";"5944";"SP";7
"2018-09-30";"ST";"8305";"SP";8
"2018-09-30";"ST";"9086";"SP";9
"2018-09-30";"ST";"7300";"SP";10
"2018-09-30";"ST";"----";"SP";11
"2018-09-30";"ST";"5231";"SP";12
"2018-09-30";"ST";"3819";"SP";13
"2018-09-30";"ST";"2762";"CONS";1
"2018-09-30";"ST";"9771";"CONS";2
"2018-09-30";"ST";"6714";"CONS";3
"2018-09-30";"ST";"8808";"CONS";4
"2018-09-30";"ST";"4899";"CONS";5
"2018-09-30";"ST";"2919";"CONS";6
"2018-09-30";"ST";"5135";"CONS";7
"2018-09-30";"ST";"1150";"CONS";8
"2018-09-30";"ST";"0393";"CONS";9
"2018-09-30";"ST";"1457";"CONS";10
"2018-10-02";"DMC";"6176";"FST";1
"2018-10-02";"DMC";"3484";"SCD";2
"2018-10-02";"DMC";"1925";"TRD";3
"2018-10-02";"DMC";"6729";"SP";1
"2018-10-02";"DMC";"4354";"SP";2
"2018-10-02";"DMC";"5344";"SP";3
"2018-10-02";"DMC";"1667";"SP";4
"2018-10-02";"DMC";"3094";"SP";5
"2018-10-02";"DMC";"4245";"SP";6
"2018-10-02";"DMC";"0503";"SP";7
"2018-10-02";"DMC";"8808";"SP";8
"2018-10-02";"DMC";"1819";"SP";9
"2018-10-02";"DMC";"2065";"SP";10
"2018-10-02";"DMC";"8049";"CONS";1
"2018-10-02";"DMC";"9669";"CONS";2
"2018-10-02";"DMC";"0478";"CONS";3
"2018-10-02";"DMC";"8747";"CONS";4
"2018-10-02";"DMC";"4985";"CONS";5
"2018-10-02";"DMC";"0576";"CONS";6
"2018-10-02";"DMC";"8942";"CONS";7
"2018-10-02";"DMC";"2097";"CONS";8
"2018-10-02";"DMC";"8955";"CONS";9
"2018-10-02";"DMC";"9893";"CONS";10
"2018-10-02";"MAG";"8601";"FST";1
"2018-10-02";"MAG";"4867";"SCD";2
"2018-10-02";"MAG";"1778";"TRD";3
"2018-10-02";"MAG";"3106";"SP";1
"2018-10-02";"MAG";"6537";"SP";2
"2018-10-02";"MAG";"8901";"SP";3
"2018-10-02";"MAG";"5702";"SP";4
"2018-10-02";"MAG";"5631";"SP";5
"2018-10-02";"MAG";"----";"SP";6
"2018-10-02";"MAG";"4787";"SP";7
"2018-10-02";"MAG";"6439";"SP";8
"2018-10-02";"MAG";"----";"SP";9
"2018-10-02";"MAG";"2864";"SP";10
"2018-10-02";"MAG";"0064";"SP";11
"2018-10-02";"MAG";"0805";"SP";12
"2018-10-02";"MAG";"----";"SP";13
"2018-10-02";"MAG";"9256";"CONS";1
"2018-10-02";"MAG";"6306";"CONS";2
"2018-10-02";"MAG";"0819";"CONS";3
"2018-10-02";"MAG";"9927";"CONS";4
"2018-10-02";"MAG";"8046";"CONS";5
"2018-10-02";"MAG";"1312";"CONS";6
"2018-10-02";"MAG";"0508";"CONS";7
"2018-10-02";"MAG";"7504";"CONS";8
"2018-10-02";"MAG";"3277";"CONS";9
"2018-10-02";"MAG";"9987";"CONS";10
"2018-10-02";"ST";"8534";"FST";1
"2018-10-02";"ST";"0531";"SCD";2
"2018-10-02";"ST";"7088";"TRD";3
"2018-10-02";"ST";"6631";"SP";1
"2018-10-02";"ST";"6526";"SP";2
"2018-10-02";"ST";"2004";"SP";3
"2018-10-02";"ST";"8003";"SP";4
"2018-10-02";"ST";"9917";"SP";5
"2018-10-02";"ST";"4400";"SP";6
"2018-10-02";"ST";"----";"SP";7
"2018-10-02";"ST";"2048";"SP";8
"2018-10-02";"ST";"7729";"SP";9
"2018-10-02";"ST";"----";"SP";10
"2018-10-02";"ST";"9138";"SP";11
"2018-10-02";"ST";"----";"SP";12
"2018-10-02";"ST";"5271";"SP";13
"2018-10-02";"ST";"0426";"CONS";1
"2018-10-02";"ST";"6258";"CONS";2
"2018-10-02";"ST";"7197";"CONS";3
"2018-10-02";"ST";"5079";"CONS";4
"2018-10-02";"ST";"2888";"CONS";5
"2018-10-02";"ST";"4964";"CONS";6
"2018-10-02";"ST";"4794";"CONS";7
"2018-10-02";"ST";"9660";"CONS";8
"2018-10-02";"ST";"6646";"CONS";9
"2018-10-02";"ST";"0150";"CONS";10
"2018-10-03";"DMC";"3615";"FST";1
"2018-10-03";"DMC";"0474";"SCD";2
"2018-10-03";"DMC";"5912";"TRD";3
"2018-10-03";"DMC";"8709";"SP";1
"2018-10-03";"DMC";"1685";"SP";2
"2018-10-03";"DMC";"9374";"SP";3
"2018-10-03";"DMC";"4607";"SP";4
"2018-10-03";"DMC";"5818";"SP";5
"2018-10-03";"DMC";"9321";"SP";6
"2018-10-03";"DMC";"7299";"SP";7
"2018-10-03";"DMC";"4130";"SP";8
"2018-10-03";"DMC";"4641";"SP";9
"2018-10-03";"DMC";"6125";"SP";10
"2018-10-03";"DMC";"9707";"CONS";1
"2018-10-03";"DMC";"7235";"CONS";2
"2018-10-03";"DMC";"5976";"CONS";3
"2018-10-03";"DMC";"8458";"CONS";4
"2018-10-03";"DMC";"7827";"CONS";5
"2018-10-03";"DMC";"2707";"CONS";6
"2018-10-03";"DMC";"3828";"CONS";7
"2018-10-03";"DMC";"0240";"CONS";8
"2018-10-03";"DMC";"3610";"CONS";9
"2018-10-03";"DMC";"4749";"CONS";10
"2018-10-03";"MAG";"2713";"FST";1
"2018-10-03";"MAG";"0962";"SCD";2
"2018-10-03";"MAG";"9043";"TRD";3
"2018-10-03";"MAG";"4214";"SP";1
"2018-10-03";"MAG";"9207";"SP";2
"2018-10-03";"MAG";"2360";"SP";3
"2018-10-03";"MAG";"2017";"SP";4
"2018-10-03";"MAG";"4233";"SP";5
"2018-10-03";"MAG";"3245";"SP";6
"2018-10-03";"MAG";"----";"SP";7
"2018-10-03";"MAG";"1135";"SP";8
"2018-10-03";"MAG";"3846";"SP";9
"2018-10-03";"MAG";"9774";"SP";10
"2018-10-03";"MAG";"----";"SP";11
"2018-10-03";"MAG";"6424";"SP";12
"2018-10-03";"MAG";"----";"SP";13
"2018-10-03";"MAG";"2623";"CONS";1
"2018-10-03";"MAG";"3161";"CONS";2
"2018-10-03";"MAG";"7716";"CONS";3
"2018-10-03";"MAG";"0024";"CONS";4
"2018-10-03";"MAG";"2652";"CONS";5
"2018-10-03";"MAG";"5515";"CONS";6
"2018-10-03";"MAG";"6905";"CONS";7
"2018-10-03";"MAG";"1907";"CONS";8
"2018-10-03";"MAG";"2209";"CONS";9
"2018-10-03";"MAG";"7992";"CONS";10
"2018-10-03";"ST";"2960";"FST";1
"2018-10-03";"ST";"3641";"SCD";2
"2018-10-03";"ST";"4192";"TRD";3
"2018-10-03";"ST";"2978";"SP";1
"2018-10-03";"ST";"7475";"SP";2
"2018-10-03";"ST";"6119";"SP";3
"2018-10-03";"ST";"6810";"SP";4
"2018-10-03";"ST";"0410";"SP";5
"2018-10-03";"ST";"5386";"SP";6
"2018-10-03";"ST";"----";"SP";7
"2018-10-03";"ST";"6274";"SP";8
"2018-10-03";"ST";"----";"SP";9
"2018-10-03";"ST";"0006";"SP";10
"2018-10-03";"ST";"8034";"SP";11
"2018-10-03";"ST";"1072";"SP";12
"2018-10-03";"ST";"----";"SP";13
"2018-10-03";"ST";"1543";"CONS";1
"2018-10-03";"ST";"8373";"CONS";2
"2018-10-03";"ST";"0618";"CONS";3
"2018-10-03";"ST";"3723";"CONS";4
"2018-10-03";"ST";"1903";"CONS";5
"2018-10-03";"ST";"9905";"CONS";6
"2018-10-03";"ST";"7237";"CONS";7
"2018-10-03";"ST";"2690";"CONS";8
"2018-10-03";"ST";"3165";"CONS";9
"2018-10-03";"ST";"2070";"CONS";10
"2018-10-06";"DMC";"6285";"FST";1
"2018-10-06";"DMC";"0987";"SCD";2
"2018-10-06";"DMC";"1533";"TRD";3
"2018-10-06";"DMC";"3807";"SP";1
"2018-10-06";"DMC";"7383";"SP";2
"2018-10-06";"DMC";"8944";"SP";3
"2018-10-06";"DMC";"0536";"SP";4
"2018-10-06";"DMC";"3529";"SP";5
"2018-10-06";"DMC";"9436";"SP";6
"2018-10-06";"DMC";"4885";"SP";7
"2018-10-06";"DMC";"1342";"SP";8
"2018-10-06";"DMC";"2560";"SP";9
"2018-10-06";"DMC";"4332";"SP";10
"2018-10-06";"DMC";"6243";"CONS";1
"2018-10-06";"DMC";"5997";"CONS";2
"2018-10-06";"DMC";"8732";"CONS";3
"2018-10-06";"DMC";"0829";"CONS";4
"2018-10-06";"DMC";"1451";"CONS";5
"2018-10-06";"DMC";"5925";"CONS";6
"2018-10-06";"DMC";"9859";"CONS";7
"2018-10-06";"DMC";"2447";"CONS";8
"2018-10-06";"DMC";"4645";"CONS";9
"2018-10-06";"DMC";"1537";"CONS";10
"2018-10-06";"MAG";"7451";"FST";1
"2018-10-06";"MAG";"9054";"SCD";2
"2018-10-06";"MAG";"6184";"TRD";3
"2018-10-06";"MAG";"5835";"SP";1
"2018-10-06";"MAG";"5007";"SP";2
"2018-10-06";"MAG";"0145";"SP";3
"2018-10-06";"MAG";"5086";"SP";4
"2018-10-06";"MAG";"----";"SP";5
"2018-10-06";"MAG";"5309";"SP";6
"2018-10-06";"MAG";"8672";"SP";7
"2018-10-06";"MAG";"----";"SP";8
"2018-10-06";"MAG";"----";"SP";9
"2018-10-06";"MAG";"6732";"SP";10
"2018-10-06";"MAG";"3937";"SP";11
"2018-10-06";"MAG";"1543";"SP";12
"2018-10-06";"MAG";"7880";"SP";13
"2018-10-06";"MAG";"3548";"CONS";1
"2018-10-06";"MAG";"9388";"CONS";2
"2018-10-06";"MAG";"5046";"CONS";3
"2018-10-06";"MAG";"2579";"CONS";4
"2018-10-06";"MAG";"1909";"CONS";5
"2018-10-06";"MAG";"9172";"CONS";6
"2018-10-06";"MAG";"5286";"CONS";7
"2018-10-06";"MAG";"1038";"CONS";8
"2018-10-06";"MAG";"2864";"CONS";9
"2018-10-06";"MAG";"6325";"CONS";10
"2018-10-06";"ST";"2933";"FST";1
"2018-10-06";"ST";"8982";"SCD";2
"2018-10-06";"ST";"7098";"TRD";3
"2018-10-06";"ST";"3332";"SP";1
"2018-10-06";"ST";"6303";"SP";2
"2018-10-06";"ST";"----";"SP";3
"2018-10-06";"ST";"3786";"SP";4
"2018-10-06";"ST";"----";"SP";5
"2018-10-06";"ST";"6420";"SP";6
"2018-10-06";"ST";"----";"SP";7
"2018-10-06";"ST";"4196";"SP";8
"2018-10-06";"ST";"6161";"SP";9
"2018-10-06";"ST";"0519";"SP";10
"2018-10-06";"ST";"9362";"SP";11
"2018-10-06";"ST";"7807";"SP";12
"2018-10-06";"ST";"8072";"SP";13
"2018-10-06";"ST";"2939";"CONS";1
"2018-10-06";"ST";"2763";"CONS";2
"2018-10-06";"ST";"6173";"CONS";3
"2018-10-06";"ST";"5151";"CONS";4
"2018-10-06";"ST";"3193";"CONS";5
"2018-10-06";"ST";"6517";"CONS";6
"2018-10-06";"ST";"0464";"CONS";7
"2018-10-06";"ST";"4627";"CONS";8
"2018-10-06";"ST";"7360";"CONS";9
"2018-10-06";"ST";"4017";"CONS";10
"2018-10-07";"DMC";"5188";"FST";1
"2018-10-07";"DMC";"2406";"SCD";2
"2018-10-07";"DMC";"4906";"TRD";3
"2018-10-07";"DMC";"8705";"SP";1
"2018-10-07";"DMC";"2420";"SP";2
"2018-10-07";"DMC";"9014";"SP";3
"2018-10-07";"DMC";"5359";"SP";4
"2018-10-07";"DMC";"9992";"SP";5
"2018-10-07";"DMC";"4833";"SP";6
"2018-10-07";"DMC";"6807";"SP";7
"2018-10-07";"DMC";"4018";"SP";8
"2018-10-07";"DMC";"3582";"SP";9
"2018-10-07";"DMC";"2958";"SP";10
"2018-10-07";"DMC";"6583";"CONS";1
"2018-10-07";"DMC";"5946";"CONS";2
"2018-10-07";"DMC";"1101";"CONS";3
"2018-10-07";"DMC";"7240";"CONS";4
"2018-10-07";"DMC";"8722";"CONS";5
"2018-10-07";"DMC";"5964";"CONS";6
"2018-10-07";"DMC";"2741";"CONS";7
"2018-10-07";"DMC";"0689";"CONS";8
"2018-10-07";"DMC";"3863";"CONS";9
"2018-10-07";"DMC";"9376";"CONS";10
"2018-10-07";"MAG";"7936";"FST";1
"2018-10-07";"MAG";"3467";"SCD";2
"2018-10-07";"MAG";"5205";"TRD";3
"2018-10-07";"MAG";"----";"SP";1
"2018-10-07";"MAG";"----";"SP";2
"2018-10-07";"MAG";"3745";"SP";3
"2018-10-07";"MAG";"8718";"SP";4
"2018-10-07";"MAG";"6046";"SP";5
"2018-10-07";"MAG";"9941";"SP";6
"2018-10-07";"MAG";"8030";"SP";7
"2018-10-07";"MAG";"----";"SP";8
"2018-10-07";"MAG";"8165";"SP";9
"2018-10-07";"MAG";"9650";"SP";10
"2018-10-07";"MAG";"6405";"SP";11
"2018-10-07";"MAG";"5778";"SP";12
"2018-10-07";"MAG";"6515";"SP";13
"2018-10-07";"MAG";"2530";"CONS";1
"2018-10-07";"MAG";"7496";"CONS";2
"2018-10-07";"MAG";"5882";"CONS";3
"2018-10-07";"MAG";"7540";"CONS";4
"2018-10-07";"MAG";"3554";"CONS";5
"2018-10-07";"MAG";"1000";"CONS";6
"2018-10-07";"MAG";"6857";"CONS";7
"2018-10-07";"MAG";"0606";"CONS";8
"2018-10-07";"MAG";"8397";"CONS";9
"2018-10-07";"MAG";"9698";"CONS";10
"2018-10-07";"ST";"5260";"FST";1
"2018-10-07";"ST";"0909";"SCD";2
"2018-10-07";"ST";"2811";"TRD";3
"2018-10-07";"ST";"5361";"SP";1
"2018-10-07";"ST";"----";"SP";2
"2018-10-07";"ST";"7926";"SP";3
"2018-10-07";"ST";"2124";"SP";4
"2018-10-07";"ST";"9586";"SP";5
"2018-10-07";"ST";"3605";"SP";6
"2018-10-07";"ST";"4248";"SP";7
"2018-10-07";"ST";"2349";"SP";8
"2018-10-07";"ST";"2520";"SP";9
"2018-10-07";"ST";"----";"SP";10
"2018-10-07";"ST";"5933";"SP";11
"2018-10-07";"ST";"----";"SP";12
"2018-10-07";"ST";"2323";"SP";13
"2018-10-07";"ST";"5904";"CONS";1
"2018-10-07";"ST";"1342";"CONS";2
"2018-10-07";"ST";"2374";"CONS";3
"2018-10-07";"ST";"3172";"CONS";4
"2018-10-07";"ST";"4393";"CONS";5
"2018-10-07";"ST";"2939";"CONS";6
"2018-10-07";"ST";"8387";"CONS";7
"2018-10-07";"ST";"2463";"CONS";8
"2018-10-07";"ST";"6071";"CONS";9
"2018-10-07";"ST";"8751";"CONS";10
"2018-10-10";"DMC";"5065";"FST";1
"2018-10-10";"DMC";"9811";"SCD";2
"2018-10-10";"DMC";"8430";"TRD";3
"2018-10-10";"DMC";"9474";"SP";1
"2018-10-10";"DMC";"3786";"SP";2
"2018-10-10";"DMC";"4830";"SP";3
"2018-10-10";"DMC";"0901";"SP";4
"2018-10-10";"DMC";"0048";"SP";5
"2018-10-10";"DMC";"9919";"SP";6
"2018-10-10";"DMC";"7133";"SP";7
"2018-10-10";"DMC";"2227";"SP";8
"2018-10-10";"DMC";"5994";"SP";9
"2018-10-10";"DMC";"8667";"SP";10
"2018-10-10";"DMC";"7421";"CONS";1
"2018-10-10";"DMC";"9171";"CONS";2
"2018-10-10";"DMC";"5471";"CONS";3
"2018-10-10";"DMC";"1782";"CONS";4
"2018-10-10";"DMC";"5637";"CONS";5
"2018-10-10";"DMC";"1469";"CONS";6
"2018-10-10";"DMC";"3470";"CONS";7
"2018-10-10";"DMC";"9336";"CONS";8
"2018-10-10";"DMC";"1581";"CONS";9
"2018-10-10";"DMC";"7428";"CONS";10
"2018-10-10";"MAG";"5218";"FST";1
"2018-10-10";"MAG";"4806";"SCD";2
"2018-10-10";"MAG";"8089";"TRD";3
"2018-10-10";"MAG";"0435";"SP";1
"2018-10-10";"MAG";"0836";"SP";2
"2018-10-10";"MAG";"----";"SP";3
"2018-10-10";"MAG";"5902";"SP";4
"2018-10-10";"MAG";"4221";"SP";5
"2018-10-10";"MAG";"2786";"SP";6
"2018-10-10";"MAG";"2398";"SP";7
"2018-10-10";"MAG";"----";"SP";8
"2018-10-10";"MAG";"----";"SP";9
"2018-10-10";"MAG";"9396";"SP";10
"2018-10-10";"MAG";"0975";"SP";11
"2018-10-10";"MAG";"4705";"SP";12
"2018-10-10";"MAG";"0623";"SP";13
"2018-10-10";"MAG";"2207";"CONS";1
"2018-10-10";"MAG";"8025";"CONS";2
"2018-10-10";"MAG";"1181";"CONS";3
"2018-10-10";"MAG";"6121";"CONS";4
"2018-10-10";"MAG";"4388";"CONS";5
"2018-10-10";"MAG";"3438";"CONS";6
"2018-10-10";"MAG";"7177";"CONS";7
"2018-10-10";"MAG";"0333";"CONS";8
"2018-10-10";"MAG";"5971";"CONS";9
"2018-10-10";"MAG";"3943";"CONS";10
"2018-10-10";"ST";"9991";"FST";1
"2018-10-10";"ST";"5566";"SCD";2
"2018-10-10";"ST";"3724";"TRD";3
"2018-10-10";"ST";"0890";"SP";1
"2018-10-10";"ST";"2909";"SP";2
"2018-10-10";"ST";"6907";"SP";3
"2018-10-10";"ST";"0187";"SP";4
"2018-10-10";"ST";"----";"SP";5
"2018-10-10";"ST";"6267";"SP";6
"2018-10-10";"ST";"9565";"SP";7
"2018-10-10";"ST";"----";"SP";8
"2018-10-10";"ST";"1209";"SP";9
"2018-10-10";"ST";"----";"SP";10
"2018-10-10";"ST";"1726";"SP";11
"2018-10-10";"ST";"6220";"SP";12
"2018-10-10";"ST";"3042";"SP";13
"2018-10-10";"ST";"6662";"CONS";1
"2018-10-10";"ST";"3979";"CONS";2
"2018-10-10";"ST";"1590";"CONS";3
"2018-10-10";"ST";"1999";"CONS";4
"2018-10-10";"ST";"6110";"CONS";5
"2018-10-10";"ST";"3757";"CONS";6
"2018-10-10";"ST";"9053";"CONS";7
"2018-10-10";"ST";"6335";"CONS";8
"2018-10-10";"ST";"5847";"CONS";9
"2018-10-10";"ST";"1247";"CONS";10
"2018-10-13";"DMC";"5575";"FST";1
"2018-10-13";"DMC";"9905";"SCD";2
"2018-10-13";"DMC";"3292";"TRD";3
"2018-10-13";"DMC";"9475";"SP";1
"2018-10-13";"DMC";"0780";"SP";2
"2018-10-13";"DMC";"5934";"SP";3
"2018-10-13";"DMC";"2071";"SP";4
"2018-10-13";"DMC";"2309";"SP";5
"2018-10-13";"DMC";"0073";"SP";6
"2018-10-13";"DMC";"8242";"SP";7
"2018-10-13";"DMC";"0159";"SP";8
"2018-10-13";"DMC";"9293";"SP";9
"2018-10-13";"DMC";"8443";"SP";10
"2018-10-13";"DMC";"7627";"CONS";1
"2018-10-13";"DMC";"0989";"CONS";2
"2018-10-13";"DMC";"0341";"CONS";3
"2018-10-13";"DMC";"3040";"CONS";4
"2018-10-13";"DMC";"9182";"CONS";5
"2018-10-13";"DMC";"7743";"CONS";6
"2018-10-13";"DMC";"5693";"CONS";7
"2018-10-13";"DMC";"3778";"CONS";8
"2018-10-13";"DMC";"5839";"CONS";9
"2018-10-13";"DMC";"3068";"CONS";10
"2018-10-13";"MAG";"7963";"FST";1
"2018-10-13";"MAG";"3539";"SCD";2
"2018-10-13";"MAG";"9035";"TRD";3
"2018-10-13";"MAG";"1193";"SP";1
"2018-10-13";"MAG";"----";"SP";2
"2018-10-13";"MAG";"----";"SP";3
"2018-10-13";"MAG";"2627";"SP";4
"2018-10-13";"MAG";"0220";"SP";5
"2018-10-13";"MAG";"----";"SP";6
"2018-10-13";"MAG";"8432";"SP";7
"2018-10-13";"MAG";"4938";"SP";8
"2018-10-13";"MAG";"5828";"SP";9
"2018-10-13";"MAG";"7278";"SP";10
"2018-10-13";"MAG";"2165";"SP";11
"2018-10-13";"MAG";"7715";"SP";12
"2018-10-13";"MAG";"6851";"SP";13
"2018-10-13";"MAG";"5073";"CONS";1
"2018-10-13";"MAG";"1990";"CONS";2
"2018-10-13";"MAG";"1716";"CONS";3
